,title,abstract,categories
33899,Pruning Self-attentions into Convolutional Layers in Single Path,"  Vision Transformers (ViTs) have achieved impressive performance over various
computer vision tasks. However, modeling global correlations with multi-head
self-attention (MSA) layers leads to two widely recognized issues: the massive
computational resource consumption and the lack of intrinsic inductive bias for
modeling local visual patterns. To solve both issues, we devise a simple yet
effective method named Single-Path Vision Transformer pruning (SPViT), to
efficiently and automatically compress the pre-trained ViTs into compact models
with proper locality added. Specifically, we first propose a novel
weight-sharing scheme between MSA and convolutional operations, delivering a
single-path space to encode all candidate operations. In this way, we cast the
operation search problem as finding which subset of parameters to use in each
MSA layer, which significantly reduces the computational cost and optimization
difficulty, and the convolution kernels can be well initialized using
pre-trained MSA parameters. Relying on the single-path space, we introduce
learnable binary gates to encode the operation choices in MSA layers.
Similarly, we further employ learnable gates to encode the fine-grained MLP
expansion ratios of FFN layers. In this way, our SPViT optimizes the learnable
gates to automatically explore from a vast and unified search space and
flexibly adjust the MSA-FFN pruning proportions for each individual dense
model. We conduct extensive experiments on two representative ViTs showing that
our SPViT achieves a new SOTA for pruning on ImageNet-1k. For example, our
SPViT can trim 52.0% FLOPs for DeiT-B and get an impressive 0.6% top-1 accuracy
gain simultaneously. The source code is available at
https://github.com/ziplab/SPViT.
",cs.CV cs.LG
180880,"DEMIST: A deep-learning-based task-specific denoising approach for
  myocardial perfusion SPECT","  There is an important need for methods to process myocardial perfusion
imaging (MPI) SPECT images acquired at lower radiation dose and/or acquisition
time such that the processed images improve observer performance on the
clinical task of detecting perfusion defects. To address this need, we build
upon concepts from model-observer theory and our understanding of the human
visual system to propose a Detection task-specific deep-learning-based approach
for denoising MPI SPECT images (DEMIST). The approach, while performing
denoising, is designed to preserve features that influence observer performance
on detection tasks. We objectively evaluated DEMIST on the task of detecting
perfusion defects using a retrospective study with anonymized clinical data in
patients who underwent MPI studies across two scanners (N = 338). The
evaluation was performed at low-dose levels of 6.25%, 12.5% and 25% and using
an anthropomorphic channelized Hotelling observer. Performance was quantified
using area under the receiver operating characteristics curve (AUC). Images
denoised with DEMIST yielded significantly higher AUC compared to corresponding
low-dose images and images denoised with a commonly used task-agnostic DL-based
denoising method. Similar results were observed with stratified analysis based
on patient sex and defect type. Additionally, DEMIST improved visual fidelity
of the low-dose images as quantified using root mean squared error and
structural similarity index metric. A mathematical analysis revealed that
DEMIST preserved features that assist in detection tasks while improving the
noise properties, resulting in improved observer performance. The results
provide strong evidence for further clinical evaluation of DEMIST to denoise
low-count images in MPI SPECT.
",physics.med-ph cs.CV eess.IV
223107,(Un)fair Exposure in Deep Face Rankings at a Distance,"  Law enforcement regularly faces the challenge of ranking suspects from their
facial images. Deep face models aid this process but frequently introduce
biases that disproportionately affect certain demographic segments. While bias
investigation is common in domains like job candidate ranking, the field of
forensic face rankings remains underexplored. In this paper, we propose a novel
experimental framework, encompassing six state-of-the-art face encoders and two
public data sets, designed to scrutinize the extent to which demographic groups
suffer from biases in exposure in the context of forensic face rankings.
Through comprehensive experiments that cover both re-identification and
identification tasks, we show that exposure biases within this domain are far
from being countered, demanding attention towards establishing ad-hoc policies
and corrective measures. The source code is available at
https://github.com/atzoriandrea/ijcb2023-unfair-face-rankings
",cs.CV
121300,"3D Surface Reconstruction in the Wild by Deforming Shape Priors from
  Synthetic Data","  Reconstructing the underlying 3D surface of an object from a single image is
a challenging problem that has received extensive attention from the computer
vision community. Many learning-based approaches tackle this problem by
learning a 3D shape prior from either ground truth 3D data or multi-view
observations. To achieve state-of-the-art results, these methods assume that
the objects are specified with respect to a fixed canonical coordinate frame,
where instances of the same category are perfectly aligned. In this work, we
present a new method for joint category-specific 3D reconstruction and object
pose estimation from a single image. We show that one can leverage shape priors
learned on purely synthetic 3D data together with a point cloud pose
canonicalization method to achieve high-quality 3D reconstruction in the wild.
Given a single depth image at test time, we first transform this partial point
cloud into a learned canonical frame. Then, we use a neural deformation field
to reconstruct the 3D surface of the object. Finally, we jointly optimize
object pose and 3D shape to fit the partial depth observation. Our approach
achieves state-of-the-art reconstruction performance across several real-world
datasets, even when trained only on synthetic data. We further show that our
method generalizes to different input modalities, from dense depth images to
sparse and noisy LIDAR scans.
",cs.CV
443943,DMESA: Densely Matching Everything by Segmenting Anything,"  We propose MESA and DMESA as novel feature matching methods, which utilize
Segment Anything Model (SAM) to effectively mitigate matching redundancy. The
key insight of our methods is to establish implicit-semantic area matching
prior to point matching, based on advanced image understanding of SAM. Then,
informative area matches with consistent internal semantic are able to undergo
dense feature comparison, facilitating precise inside-area point matching.
Specifically, MESA adopts a sparse matching framework and first obtains
candidate areas from SAM results through a novel Area Graph (AG). Then, area
matching among the candidates is formulated as graph energy minimization and
solved by graphical models derived from AG. To address the efficiency issue of
MESA, we further propose DMESA as its dense counterpart, applying a dense
matching framework. After candidate areas are identified by AG, DMESA
establishes area matches through generating dense matching distributions. The
distributions are produced from off-the-shelf patch matching utilizing the
Gaussian Mixture Model and refined via the Expectation Maximization. With less
repetitive computation, DMESA showcases a speed improvement of nearly five
times compared to MESA, while maintaining competitive accuracy. Our methods are
extensively evaluated on five datasets encompassing indoor and outdoor scenes.
The results illustrate consistent performance improvements from our methods for
five distinct point matching baselines across all datasets. Furthermore, our
methods exhibit promise generalization and improved robustness against image
resolution variations. The code is publicly available at
https://github.com/Easonyesheng/A2PM-MESA.
",cs.CV
239997,"ContextRef: Evaluating Referenceless Metrics For Image Description
  Generation","  Referenceless metrics (e.g., CLIPScore) use pretrained vision--language
models to assess image descriptions directly without costly ground-truth
reference texts. Such methods can facilitate rapid progress, but only if they
truly align with human preference judgments. In this paper, we introduce
ContextRef, a benchmark for assessing referenceless metrics for such alignment.
ContextRef has two components: human ratings along a variety of established
quality dimensions, and ten diverse robustness checks designed to uncover
fundamental weaknesses. A crucial aspect of ContextRef is that images and
descriptions are presented in context, reflecting prior work showing that
context is important for description quality. Using ContextRef, we assess a
variety of pretrained models, scoring functions, and techniques for
incorporating context. None of the methods is successful with ContextRef, but
we show that careful fine-tuning yields substantial improvements. ContextRef
remains a challenging benchmark though, in large part due to the challenge of
context dependence.
",cs.CL cs.CV
177179,"Label- and slide-free tissue histology using 3D epi-mode quantitative
  phase imaging and virtual H&E staining","  Histological staining of tissue biopsies, especially hematoxylin and eosin
(H&E) staining, serves as the benchmark for disease diagnosis and comprehensive
clinical assessment of tissue. However, the process is laborious and
time-consuming, often limiting its usage in crucial applications such as
surgical margin assessment. To address these challenges, we combine an emerging
3D quantitative phase imaging technology, termed quantitative oblique back
illumination microscopy (qOBM), with an unsupervised generative adversarial
network pipeline to map qOBM phase images of unaltered thick tissues (i.e.,
label- and slide-free) to virtually stained H&E-like (vH&E) images. We
demonstrate that the approach achieves high-fidelity conversions to H&E with
subcellular detail using fresh tissue specimens from mouse liver, rat
gliosarcoma, and human gliomas. We also show that the framework directly
enables additional capabilities such as H&E-like contrast for volumetric
imaging. The quality and fidelity of the vH&E images are validated using both a
neural network classifier trained on real H&E images and tested on virtual H&E
images, and a user study with neuropathologists. Given its simple and low-cost
embodiment and ability to provide real-time feedback in vivo, this deep
learning-enabled qOBM approach could enable new workflows for histopathology
with the potential to significantly save time, labor, and costs in cancer
screening, detection, treatment guidance, and more.
",eess.IV cs.CV cs.LG physics.med-ph q-bio.QM
418588,GPT-4V Explorations: Mining Autonomous Driving,"  This paper explores the application of the GPT-4V(ision) large visual
language model to autonomous driving in mining environments, where traditional
systems often falter in understanding intentions and making accurate decisions
during emergencies. GPT-4V introduces capabilities for visual question
answering and complex scene comprehension, addressing challenges in these
specialized settings.Our evaluation focuses on its proficiency in scene
understanding, reasoning, and driving functions, with specific tests on its
ability to recognize and interpret elements such as pedestrians, various
vehicles, and traffic devices. While GPT-4V showed robust comprehension and
decision-making skills, it faced difficulties in accurately identifying
specific vehicle types and managing dynamic interactions. Despite these
challenges, its effective navigation and strategic decision-making demonstrate
its potential as a reliable agent for autonomous driving in the complex
conditions of mining environments, highlighting its adaptability and
operational viability in industrial settings.
",cs.CV
135514,Pre-NeRF 360: Enriching Unbounded Appearances for Neural Radiance Fields,"  Neural radiance fields (NeRF) appeared recently as a powerful tool to
generate realistic views of objects and confined areas. Still, they face
serious challenges with open scenes, where the camera has unrestricted movement
and content can appear at any distance. In such scenarios, current
NeRF-inspired models frequently yield hazy or pixelated outputs, suffer slow
training times, and might display irregularities, because of the challenging
task of reconstructing an extensive scene from a limited number of images. We
propose a new framework to boost the performance of NeRF-based architectures
yielding significantly superior outcomes compared to the prior work. Our
solution overcomes several obstacles that plagued earlier versions of NeRF,
including handling multiple video inputs, selecting keyframes, and extracting
poses from real-world frames that are ambiguous and symmetrical. Furthermore,
we applied our framework, dubbed as ""Pre-NeRF 360"", to enable the use of the
Nutrition5k dataset in NeRF and introduce an updated version of this dataset,
known as the N5k360 dataset.
",cs.CV
325957,Pseudo-labelling meets Label Smoothing for Noisy Partial Label Learning,"  Partial label learning (PLL) is a weakly-supervised learning paradigm where
each training instance is paired with a set of candidate labels (partial
label), one of which is the true label. Noisy PLL (NPLL) relaxes this
constraint by allowing some partial labels to not contain the true label,
enhancing the practicality of the problem. Our work centres on NPLL and
presents a minimalistic framework that initially assigns pseudo-labels to
images by exploiting the noisy partial labels through a weighted nearest
neighbour algorithm. These pseudo-label and image pairs are then used to train
a deep neural network classifier with label smoothing. The classifier's
features and predictions are subsequently employed to refine and enhance the
accuracy of pseudo-labels. We perform thorough experiments on seven datasets
and compare against nine NPLL and PLL methods. We achieve state-of-the-art
results in all studied settings from the prior literature, obtaining
substantial gains in fine-grained classification and extreme noise scenarios.
Further, we show the promising generalisation capability of our framework in
realistic crowd-sourced datasets.
",cs.CV cs.LG
356807,"Blur2Blur: Blur Conversion for Unsupervised Image Deblurring on Unknown
  Domains","  This paper presents an innovative framework designed to train an image
deblurring algorithm tailored to a specific camera device. This algorithm works
by transforming a blurry input image, which is challenging to deblur, into
another blurry image that is more amenable to deblurring. The transformation
process, from one blurry state to another, leverages unpaired data consisting
of sharp and blurry images captured by the target camera device. Learning this
blur-to-blur transformation is inherently simpler than direct blur-to-sharp
conversion, as it primarily involves modifying blur patterns rather than the
intricate task of reconstructing fine image details. The efficacy of the
proposed approach has been demonstrated through comprehensive experiments on
various benchmarks, where it significantly outperforms state-of-the-art methods
both quantitatively and qualitatively. Our code and data are available at
https://zero1778.github.io/blur2blur/
",cs.CV
355541,STAG4D: Spatial-Temporal Anchored Generative 4D Gaussians,"  Recent progress in pre-trained diffusion models and 3D generation have
spurred interest in 4D content creation. However, achieving high-fidelity 4D
generation with spatial-temporal consistency remains a challenge. In this work,
we propose STAG4D, a novel framework that combines pre-trained diffusion models
with dynamic 3D Gaussian splatting for high-fidelity 4D generation. Drawing
inspiration from 3D generation techniques, we utilize a multi-view diffusion
model to initialize multi-view images anchoring on the input video frames,
where the video can be either real-world captured or generated by a video
diffusion model. To ensure the temporal consistency of the multi-view sequence
initialization, we introduce a simple yet effective fusion strategy to leverage
the first frame as a temporal anchor in the self-attention computation. With
the almost consistent multi-view sequences, we then apply the score
distillation sampling to optimize the 4D Gaussian point cloud. The 4D Gaussian
spatting is specially crafted for the generation task, where an adaptive
densification strategy is proposed to mitigate the unstable Gaussian gradient
for robust optimization. Notably, the proposed pipeline does not require any
pre-training or fine-tuning of diffusion networks, offering a more accessible
and practical solution for the 4D generation task. Extensive experiments
demonstrate that our method outperforms prior 4D generation works in rendering
quality, spatial-temporal consistency, and generation robustness, setting a new
state-of-the-art for 4D generation from diverse inputs, including text, image,
and video.
",cs.CV
511657,WavShadow: Wavelet Based Shadow Segmentation and Removal,"  Shadow removal and segmentation remain challenging tasks in computer vision,
particularly in complex real world scenarios. This study presents a novel
approach that enhances the ShadowFormer model by incorporating Masked
Autoencoder (MAE) priors and Fast Fourier Convolution (FFC) blocks, leading to
significantly faster convergence and improved performance. We introduce key
innovations: (1) integration of MAE priors trained on Places2 dataset for
better context understanding, (2) adoption of Haar wavelet features for
enhanced edge detection and multiscale analysis, and (3) implementation of a
modified SAM Adapter for robust shadow segmentation. Extensive experiments on
the challenging DESOBA dataset demonstrate that our approach achieves state of
the art results, with notable improvements in both convergence speed and shadow
removal quality.
",cs.CV
203473,Revisiting Latent Space of GAN Inversion for Real Image Editing,"  The exploration of the latent space in StyleGANs and GAN inversion exemplify
impressive real-world image editing, yet the trade-off between reconstruction
quality and editing quality remains an open problem. In this study, we revisit
StyleGANs' hyperspherical prior $\mathcal{Z}$ and combine it with highly
capable latent spaces to build combined spaces that faithfully invert real
images while maintaining the quality of edited images. More specifically, we
propose $\mathcal{F}/\mathcal{Z}^{+}$ space consisting of two subspaces:
$\mathcal{F}$ space of an intermediate feature map of StyleGANs enabling
faithful reconstruction and $\mathcal{Z}^{+}$ space of an extended StyleGAN
prior supporting high editing quality. We project the real images into the
proposed space to obtain the inverted codes, by which we then move along
$\mathcal{Z}^{+}$, enabling semantic editing without sacrificing image quality.
Comprehensive experiments show that $\mathcal{Z}^{+}$ can replace the most
commonly-used $\mathcal{W}$, $\mathcal{W}^{+}$, and $\mathcal{S}$ spaces while
preserving reconstruction quality, resulting in reduced distortion of edited
images.
",cs.CV
227887,MVDream: Multi-view Diffusion for 3D Generation,"  We introduce MVDream, a diffusion model that is able to generate consistent
multi-view images from a given text prompt. Learning from both 2D and 3D data,
a multi-view diffusion model can achieve the generalizability of 2D diffusion
models and the consistency of 3D renderings. We demonstrate that such a
multi-view diffusion model is implicitly a generalizable 3D prior agnostic to
3D representations. It can be applied to 3D generation via Score Distillation
Sampling, significantly enhancing the consistency and stability of existing
2D-lifting methods. It can also learn new concepts from a few 2D examples, akin
to DreamBooth, but for 3D generation.
",cs.CV
